file_path,class_id,species,image_id,segment_number
001.Black_footed_Albatross/Black_footed_Albatross_166010.png,1,Black footed Albatross,Black_footed_Albatross_166010,0
001.Black_footed_Albatross/Black_footed_Albatross_166057.png,1,Black footed Albatross,Black_footed_Albatross_166057,0
001.Black_footed_Albatross/Black_footed_Albatross_167066_seg0.png,1,Black footed Albatross,Black_footed_Albatross_167066,0
001.Black_footed_Albatross/Black_footed_Albatross_167066_seg1.png,1,Black footed Albatross,Black_footed_Albatross_167066,1
001.Black_footed_Albatross/Black_footed_Albatross_167068.png,1,Black footed Albatross,Black_footed_Albatross_167068,0
001.Black_footed_Albatross/Black_footed_Albatross_286476.png,1,Black footed Albatross,Black_footed_Albatross_286476,0
002.Laysan_Albatross/Laysan_Albatross_118046_seg0.png,2,Laysan Albatross,Laysan_Albatross_118046,0
002.Laysan_Albatross/Laysan_Albatross_118046_seg1.png,2,Laysan Albatross,Laysan_Albatross_118046,1
002.Laysan_Albatross/Laysan_Albatross_118046_seg2.png,2,Laysan Albatross,Laysan_Albatross_118046,2
002.Laysan_Albatross/Laysan_Albatross_118047.png,2,Laysan Albatross,Laysan_Albatross_118047,0
002.Laysan_Albatross/Laysan_Albatross_118048.png,2,Laysan Albatross,Laysan_Albatross_118048,0
002.Laysan_Albatross/Laysan_Albatross_118049_seg0.png,2,Laysan Albatross,Laysan_Albatross_118049,0
002.Laysan_Albatross/Laysan_Albatross_118049_seg1.png,2,Laysan Albatross,Laysan_Albatross_118049,1
002.Laysan_Albatross/Laysan_Albatross_118049_seg2.png,2,Laysan Albatross,Laysan_Albatross_118049,2
002.Laysan_Albatross/Laysan_Albatross_118050.png,2,Laysan Albatross,Laysan_Albatross_118050,0
002.Laysan_Albatross/Laysan_Albatross_119603_seg0.png,2,Laysan Albatross,Laysan_Albatross_119603,0
002.Laysan_Albatross/Laysan_Albatross_119603_seg1.png,2,Laysan Albatross,Laysan_Albatross_119603,1
002.Laysan_Albatross/Laysan_Albatross_119603_seg2.png,2,Laysan Albatross,Laysan_Albatross_119603,2
002.Laysan_Albatross/Laysan_Albatross_119603_seg3.png,2,Laysan Albatross,Laysan_Albatross_119603,3
002.Laysan_Albatross/Laysan_Albatross_119603_seg4.png,2,Laysan Albatross,Laysan_Albatross_119603,4
002.Laysan_Albatross/Laysan_Albatross_120766_seg0.png,2,Laysan Albatross,Laysan_Albatross_120766,0
002.Laysan_Albatross/Laysan_Albatross_120766_seg1.png,2,Laysan Albatross,Laysan_Albatross_120766,1
002.Laysan_Albatross/Laysan_Albatross_120767.png,2,Laysan Albatross,Laysan_Albatross_120767,0
002.Laysan_Albatross/Laysan_Albatross_120768.png,2,Laysan Albatross,Laysan_Albatross_120768,0
002.Laysan_Albatross/Laysan_Albatross_120770.png,2,Laysan Albatross,Laysan_Albatross_120770,0
002.Laysan_Albatross/Laysan_Albatross_120772.png,2,Laysan Albatross,Laysan_Albatross_120772,0
002.Laysan_Albatross/Laysan_Albatross_120775.png,2,Laysan Albatross,Laysan_Albatross_120775,0
002.Laysan_Albatross/Laysan_Albatross_120777.png,2,Laysan Albatross,Laysan_Albatross_120777,0
002.Laysan_Albatross/Laysan_Albatross_120778.png,2,Laysan Albatross,Laysan_Albatross_120778,0
002.Laysan_Albatross/Laysan_Albatross_120779_seg0.png,2,Laysan Albatross,Laysan_Albatross_120779,0
002.Laysan_Albatross/Laysan_Albatross_120779_seg1.png,2,Laysan Albatross,Laysan_Albatross_120779,1
002.Laysan_Albatross/Laysan_Albatross_120849.png,2,Laysan Albatross,Laysan_Albatross_120849,0
002.Laysan_Albatross/Laysan_Albatross_120854_seg0.png,2,Laysan Albatross,Laysan_Albatross_120854,0
002.Laysan_Albatross/Laysan_Albatross_120854_seg1.png,2,Laysan Albatross,Laysan_Albatross_120854,1
002.Laysan_Albatross/Laysan_Albatross_120854_seg2.png,2,Laysan Albatross,Laysan_Albatross_120854,2
002.Laysan_Albatross/Laysan_Albatross_120976_seg0.png,2,Laysan Albatross,Laysan_Albatross_120976,0
002.Laysan_Albatross/Laysan_Albatross_120976_seg1.png,2,Laysan Albatross,Laysan_Albatross_120976,1
002.Laysan_Albatross/Laysan_Albatross_120976_seg2.png,2,Laysan Albatross,Laysan_Albatross_120976,2
002.Laysan_Albatross/Laysan_Albatross_120977_seg0.png,2,Laysan Albatross,Laysan_Albatross_120977,0
002.Laysan_Albatross/Laysan_Albatross_120977_seg1.png,2,Laysan Albatross,Laysan_Albatross_120977,1
002.Laysan_Albatross/Laysan_Albatross_120977_seg2.png,2,Laysan Albatross,Laysan_Albatross_120977,2
002.Laysan_Albatross/Laysan_Albatross_120979_seg0.png,2,Laysan Albatross,Laysan_Albatross_120979,0
002.Laysan_Albatross/Laysan_Albatross_120979_seg1.png,2,Laysan Albatross,Laysan_Albatross_120979,1
002.Laysan_Albatross/Laysan_Albatross_120979_seg2.png,2,Laysan Albatross,Laysan_Albatross_120979,2
002.Laysan_Albatross/Laysan_Albatross_120980_seg0.png,2,Laysan Albatross,Laysan_Albatross_120980,0
002.Laysan_Albatross/Laysan_Albatross_120980_seg1.png,2,Laysan Albatross,Laysan_Albatross_120980,1
002.Laysan_Albatross/Laysan_Albatross_120980_seg2.png,2,Laysan Albatross,Laysan_Albatross_120980,2
002.Laysan_Albatross/Laysan_Albatross_120980_seg3.png,2,Laysan Albatross,Laysan_Albatross_120980,3
002.Laysan_Albatross/Laysan_Albatross_121645.png,2,Laysan Albatross,Laysan_Albatross_121645,0
002.Laysan_Albatross/Laysan_Albatross_121757_seg0.png,2,Laysan Albatross,Laysan_Albatross_121757,0
002.Laysan_Albatross/Laysan_Albatross_121757_seg1.png,2,Laysan Albatross,Laysan_Albatross_121757,1
002.Laysan_Albatross/Laysan_Albatross_121871.png,2,Laysan Albatross,Laysan_Albatross_121871,0
002.Laysan_Albatross/Laysan_Albatross_121872_seg0.png,2,Laysan Albatross,Laysan_Albatross_121872,0
002.Laysan_Albatross/Laysan_Albatross_121872_seg1.png,2,Laysan Albatross,Laysan_Albatross_121872,1
002.Laysan_Albatross/Laysan_Albatross_123464_seg0.png,2,Laysan Albatross,Laysan_Albatross_123464,0
002.Laysan_Albatross/Laysan_Albatross_123464_seg1.png,2,Laysan Albatross,Laysan_Albatross_123464,1
002.Laysan_Albatross/Laysan_Albatross_123464_seg2.png,2,Laysan Albatross,Laysan_Albatross_123464,2
002.Laysan_Albatross/Laysan_Albatross_123464_seg3.png,2,Laysan Albatross,Laysan_Albatross_123464,3
002.Laysan_Albatross/Laysan_Albatross_123464_seg4.png,2,Laysan Albatross,Laysan_Albatross_123464,4
002.Laysan_Albatross/Laysan_Albatross_123464_seg5.png,2,Laysan Albatross,Laysan_Albatross_123464,5
002.Laysan_Albatross/Laysan_Albatross_123464_seg6.png,2,Laysan Albatross,Laysan_Albatross_123464,6
002.Laysan_Albatross/Laysan_Albatross_123464_seg7.png,2,Laysan Albatross,Laysan_Albatross_123464,7
002.Laysan_Albatross/Laysan_Albatross_124314_seg0.png,2,Laysan Albatross,Laysan_Albatross_124314,0
002.Laysan_Albatross/Laysan_Albatross_124314_seg1.png,2,Laysan Albatross,Laysan_Albatross_124314,1
002.Laysan_Albatross/Laysan_Albatross_124315.png,2,Laysan Albatross,Laysan_Albatross_124315,0
002.Laysan_Albatross/Laysan_Albatross_124316_seg0.png,2,Laysan Albatross,Laysan_Albatross_124316,0
002.Laysan_Albatross/Laysan_Albatross_124316_seg1.png,2,Laysan Albatross,Laysan_Albatross_124316,1
002.Laysan_Albatross/Laysan_Albatross_124316_seg2.png,2,Laysan Albatross,Laysan_Albatross_124316,2
002.Laysan_Albatross/Laysan_Albatross_124316_seg3.png,2,Laysan Albatross,Laysan_Albatross_124316,3
002.Laysan_Albatross/Laysan_Albatross_124316_seg4.png,2,Laysan Albatross,Laysan_Albatross_124316,4
002.Laysan_Albatross/Laysan_Albatross_124317.png,2,Laysan Albatross,Laysan_Albatross_124317,0
002.Laysan_Albatross/Laysan_Albatross_124318.png,2,Laysan Albatross,Laysan_Albatross_124318,0
002.Laysan_Albatross/Laysan_Albatross_124319.png,2,Laysan Albatross,Laysan_Albatross_124319,0
002.Laysan_Albatross/Laysan_Albatross_124322.png,2,Laysan Albatross,Laysan_Albatross_124322,0
002.Laysan_Albatross/Laysan_Albatross_124323_seg0.png,2,Laysan Albatross,Laysan_Albatross_124323,0
002.Laysan_Albatross/Laysan_Albatross_124323_seg1.png,2,Laysan Albatross,Laysan_Albatross_124323,1
002.Laysan_Albatross/Laysan_Albatross_124323_seg2.png,2,Laysan Albatross,Laysan_Albatross_124323,2
002.Laysan_Albatross/Laysan_Albatross_124323_seg3.png,2,Laysan Albatross,Laysan_Albatross_124323,3
002.Laysan_Albatross/Laysan_Albatross_124323_seg4.png,2,Laysan Albatross,Laysan_Albatross_124323,4
002.Laysan_Albatross/Laysan_Albatross_125316_seg0.png,2,Laysan Albatross,Laysan_Albatross_125316,0
002.Laysan_Albatross/Laysan_Albatross_125316_seg1.png,2,Laysan Albatross,Laysan_Albatross_125316,1
002.Laysan_Albatross/Laysan_Albatross_135837_seg0.png,2,Laysan Albatross,Laysan_Albatross_135837,0
002.Laysan_Albatross/Laysan_Albatross_135837_seg1.png,2,Laysan Albatross,Laysan_Albatross_135837,1
002.Laysan_Albatross/Laysan_Albatross_135837_seg10.png,2,Laysan Albatross,Laysan_Albatross_135837,10
002.Laysan_Albatross/Laysan_Albatross_135837_seg11.png,2,Laysan Albatross,Laysan_Albatross_135837,11
002.Laysan_Albatross/Laysan_Albatross_135837_seg2.png,2,Laysan Albatross,Laysan_Albatross_135837,2
002.Laysan_Albatross/Laysan_Albatross_135837_seg3.png,2,Laysan Albatross,Laysan_Albatross_135837,3
002.Laysan_Albatross/Laysan_Albatross_135837_seg4.png,2,Laysan Albatross,Laysan_Albatross_135837,4
002.Laysan_Albatross/Laysan_Albatross_135837_seg5.png,2,Laysan Albatross,Laysan_Albatross_135837,5
002.Laysan_Albatross/Laysan_Albatross_135837_seg6.png,2,Laysan Albatross,Laysan_Albatross_135837,6
002.Laysan_Albatross/Laysan_Albatross_135837_seg7.png,2,Laysan Albatross,Laysan_Albatross_135837,7
002.Laysan_Albatross/Laysan_Albatross_135837_seg8.png,2,Laysan Albatross,Laysan_Albatross_135837,8
002.Laysan_Albatross/Laysan_Albatross_135837_seg9.png,2,Laysan Albatross,Laysan_Albatross_135837,9
002.Laysan_Albatross/Laysan_Albatross_164431_seg0.png,2,Laysan Albatross,Laysan_Albatross_164431,0
002.Laysan_Albatross/Laysan_Albatross_164431_seg1.png,2,Laysan Albatross,Laysan_Albatross_164431,1
002.Laysan_Albatross/Laysan_Albatross_164431_seg2.png,2,Laysan Albatross,Laysan_Albatross_164431,2
002.Laysan_Albatross/Laysan_Albatross_164431_seg3.png,2,Laysan Albatross,Laysan_Albatross_164431,3
002.Laysan_Albatross/Laysan_Albatross_178537_seg0.png,2,Laysan Albatross,Laysan_Albatross_178537,0
002.Laysan_Albatross/Laysan_Albatross_178537_seg1.png,2,Laysan Albatross,Laysan_Albatross_178537,1
002.Laysan_Albatross/Laysan_Albatross_178538.png,2,Laysan Albatross,Laysan_Albatross_178538,0
002.Laysan_Albatross/Laysan_Albatross_180040.png,2,Laysan Albatross,Laysan_Albatross_180040,0
002.Laysan_Albatross/Laysan_Albatross_209430.png,2,Laysan Albatross,Laysan_Albatross_209430,0
002.Laysan_Albatross/Laysan_Albatross_730150.png,2,Laysan Albatross,Laysan_Albatross_730150,0
002.Laysan_Albatross/Laysan_Albatross_730151.png,2,Laysan Albatross,Laysan_Albatross_730151,0
002.Laysan_Albatross/Laysan_Albatross_730152.png,2,Laysan Albatross,Laysan_Albatross_730152,0
002.Laysan_Albatross/Laysan_Albatross_730153.png,2,Laysan Albatross,Laysan_Albatross_730153,0
002.Laysan_Albatross/Laysan_Albatross_730154.png,2,Laysan Albatross,Laysan_Albatross_730154,0
002.Laysan_Albatross/Laysan_Albatross_862222.png,2,Laysan Albatross,Laysan_Albatross_862222,0
002.Laysan_Albatross/Laysan_Albatross_862227.png,2,Laysan Albatross,Laysan_Albatross_862227,0
002.Laysan_Albatross/Laysan_Albatross_862230_seg0.png,2,Laysan Albatross,Laysan_Albatross_862230,0
002.Laysan_Albatross/Laysan_Albatross_862230_seg1.png,2,Laysan Albatross,Laysan_Albatross_862230,1
002.Laysan_Albatross/Laysan_Albatross_862248.png,2,Laysan Albatross,Laysan_Albatross_862248,0
004.Groove_billed_Ani/Groove_billed_Ani_197645.png,4,Groove billed Ani,Groove_billed_Ani_197645,0
004.Groove_billed_Ani/Groove_billed_Ani_198386.png,4,Groove billed Ani,Groove_billed_Ani_198386,0
004.Groove_billed_Ani/Groove_billed_Ani_207198.png,4,Groove billed Ani,Groove_billed_Ani_207198,0
004.Groove_billed_Ani/Groove_billed_Ani_207199.png,4,Groove billed Ani,Groove_billed_Ani_207199,0
004.Groove_billed_Ani/Groove_billed_Ani_221793.png,4,Groove billed Ani,Groove_billed_Ani_221793,0
004.Groove_billed_Ani/Groove_billed_Ani_221794.png,4,Groove billed Ani,Groove_billed_Ani_221794,0
004.Groove_billed_Ani/Groove_billed_Ani_221795.png,4,Groove billed Ani,Groove_billed_Ani_221795,0
004.Groove_billed_Ani/Groove_billed_Ani_238207.png,4,Groove billed Ani,Groove_billed_Ani_238207,0
004.Groove_billed_Ani/Groove_billed_Ani_238209.png,4,Groove billed Ani,Groove_billed_Ani_238209,0
004.Groove_billed_Ani/Groove_billed_Ani_250729.png,4,Groove billed Ani,Groove_billed_Ani_250729,0
004.Groove_billed_Ani/Groove_billed_Ani_257727.png,4,Groove billed Ani,Groove_billed_Ani_257727,0
004.Groove_billed_Ani/Groove_billed_Ani_257728.png,4,Groove billed Ani,Groove_billed_Ani_257728,0
004.Groove_billed_Ani/Groove_billed_Ani_257729.png,4,Groove billed Ani,Groove_billed_Ani_257729,0
004.Groove_billed_Ani/Groove_billed_Ani_264427.png,4,Groove billed Ani,Groove_billed_Ani_264427,0
004.Groove_billed_Ani/Groove_billed_Ani_265274.png,4,Groove billed Ani,Groove_billed_Ani_265274,0
004.Groove_billed_Ani/Groove_billed_Ani_265387.png,4,Groove billed Ani,Groove_billed_Ani_265387,0
004.Groove_billed_Ani/Groove_billed_Ani_274950.png,4,Groove billed Ani,Groove_billed_Ani_274950,0
004.Groove_billed_Ani/Groove_billed_Ani_276858.png,4,Groove billed Ani,Groove_billed_Ani_276858,0
004.Groove_billed_Ani/Groove_billed_Ani_285278.png,4,Groove billed Ani,Groove_billed_Ani_285278,0
004.Groove_billed_Ani/Groove_billed_Ani_327560.png,4,Groove billed Ani,Groove_billed_Ani_327560,0
004.Groove_billed_Ani/Groove_billed_Ani_327580.png,4,Groove billed Ani,Groove_billed_Ani_327580,0
004.Groove_billed_Ani/Groove_billed_Ani_351554.png,4,Groove billed Ani,Groove_billed_Ani_351554,0
004.Groove_billed_Ani/Groove_billed_Ani_355948.png,4,Groove billed Ani,Groove_billed_Ani_355948,0
004.Groove_billed_Ani/Groove_billed_Ani_355949.png,4,Groove billed Ani,Groove_billed_Ani_355949,0
004.Groove_billed_Ani/Groove_billed_Ani_372870.png,4,Groove billed Ani,Groove_billed_Ani_372870,0
004.Groove_billed_Ani/Groove_billed_Ani_373385.png,4,Groove billed Ani,Groove_billed_Ani_373385,0
004.Groove_billed_Ani/Groove_billed_Ani_400201.png,4,Groove billed Ani,Groove_billed_Ani_400201,0
004.Groove_billed_Ani/Groove_billed_Ani_400202.png,4,Groove billed Ani,Groove_billed_Ani_400202,0
004.Groove_billed_Ani/Groove_billed_Ani_412415.png,4,Groove billed Ani,Groove_billed_Ani_412415,0
004.Groove_billed_Ani/Groove_billed_Ani_432965.png,4,Groove billed Ani,Groove_billed_Ani_432965,0
004.Groove_billed_Ani/Groove_billed_Ani_488257.png,4,Groove billed Ani,Groove_billed_Ani_488257,0
004.Groove_billed_Ani/Groove_billed_Ani_502320.png,4,Groove billed Ani,Groove_billed_Ani_502320,0
004.Groove_billed_Ani/Groove_billed_Ani_540088.png,4,Groove billed Ani,Groove_billed_Ani_540088,0
004.Groove_billed_Ani/Groove_billed_Ani_568726.png,4,Groove billed Ani,Groove_billed_Ani_568726,0
004.Groove_billed_Ani/Groove_billed_Ani_578759.png,4,Groove billed Ani,Groove_billed_Ani_578759,0
004.Groove_billed_Ani/Groove_billed_Ani_618484.png,4,Groove billed Ani,Groove_billed_Ani_618484,0
004.Groove_billed_Ani/Groove_billed_Ani_623954.png,4,Groove billed Ani,Groove_billed_Ani_623954,0
004.Groove_billed_Ani/Groove_billed_Ani_678375.png,4,Groove billed Ani,Groove_billed_Ani_678375,0
004.Groove_billed_Ani/Groove_billed_Ani_678376.png,4,Groove billed Ani,Groove_billed_Ani_678376,0
004.Groove_billed_Ani/Groove_billed_Ani_678377.png,4,Groove billed Ani,Groove_billed_Ani_678377,0
004.Groove_billed_Ani/Groove_billed_Ani_726598.png,4,Groove billed Ani,Groove_billed_Ani_726598,0
004.Groove_billed_Ani/Groove_billed_Ani_767445.png,4,Groove billed Ani,Groove_billed_Ani_767445,0
004.Groove_billed_Ani/Groove_billed_Ani_767470.png,4,Groove billed Ani,Groove_billed_Ani_767470,0
004.Groove_billed_Ani/Groove_billed_Ani_767471.png,4,Groove billed Ani,Groove_billed_Ani_767471,0
004.Groove_billed_Ani/Groove_billed_Ani_7736.png,4,Groove billed Ani,Groove_billed_Ani_7736,0
004.Groove_billed_Ani/Groove_billed_Ani_797323.png,4,Groove billed Ani,Groove_billed_Ani_797323,0
004.Groove_billed_Ani/Groove_billed_Ani_809650.png,4,Groove billed Ani,Groove_billed_Ani_809650,0
004.Groove_billed_Ani/Groove_billed_Ani_828081.png,4,Groove billed Ani,Groove_billed_Ani_828081,0
004.Groove_billed_Ani/Groove_billed_Ani_955149.png,4,Groove billed Ani,Groove_billed_Ani_955149,0
004.Groove_billed_Ani/Groove_billed_Ani_956278.png,4,Groove billed Ani,Groove_billed_Ani_956278,0
005.Crested_Auklet/Crested_Auklet_105158.png,5,Crested Auklet,Crested_Auklet_105158,0
005.Crested_Auklet/Crested_Auklet_106003.png,5,Crested Auklet,Crested_Auklet_106003,0
005.Crested_Auklet/Crested_Auklet_106006.png,5,Crested Auklet,Crested_Auklet_106006,0
005.Crested_Auklet/Crested_Auklet_106007.png,5,Crested Auklet,Crested_Auklet_106007,0
005.Crested_Auklet/Crested_Auklet_163840311.png,5,Crested Auklet,Crested_Auklet_163840311,0
005.Crested_Auklet/Crested_Auklet_191250731.png,5,Crested Auklet,Crested_Auklet_191250731,0
005.Crested_Auklet/Crested_Auklet_191255201.png,5,Crested Auklet,Crested_Auklet_191255201,0
005.Crested_Auklet/Crested_Auklet_191298751.png,5,Crested Auklet,Crested_Auklet_191298751,0
005.Crested_Auklet/Crested_Auklet_203956601.png,5,Crested Auklet,Crested_Auklet_203956601,0
005.Crested_Auklet/Crested_Auklet_239137.png,5,Crested Auklet,Crested_Auklet_239137,0
005.Crested_Auklet/Crested_Auklet_461811041.png,5,Crested Auklet,Crested_Auklet_461811041,0
005.Crested_Auklet/Crested_Auklet_461811051.png,5,Crested Auklet,Crested_Auklet_461811051,0
005.Crested_Auklet/Crested_Auklet_620970096.png,5,Crested Auklet,Crested_Auklet_620970096,0
006.Least_Auklet/Least_Auklet_101451.png,6,Least Auklet,Least_Auklet_101451,0
006.Least_Auklet/Least_Auklet_101453.png,6,Least Auklet,Least_Auklet_101453,0
006.Least_Auklet/Least_Auklet_104583.png,6,Least Auklet,Least_Auklet_104583,0
006.Least_Auklet/Least_Auklet_105222.png,6,Least Auklet,Least_Auklet_105222,0
006.Least_Auklet/Least_Auklet_106001.png,6,Least Auklet,Least_Auklet_106001,0
006.Least_Auklet/Least_Auklet_106002.png,6,Least Auklet,Least_Auklet_106002,0
006.Least_Auklet/Least_Auklet_352907.png,6,Least Auklet,Least_Auklet_352907,0
006.Least_Auklet/Least_Auklet_352908.png,6,Least Auklet,Least_Auklet_352908,0
006.Least_Auklet/Least_Auklet_352912_seg0.png,6,Least Auklet,Least_Auklet_352912,0
006.Least_Auklet/Least_Auklet_352912_seg1.png,6,Least Auklet,Least_Auklet_352912,1
006.Least_Auklet/Least_Auklet_352912_seg2.png,6,Least Auklet,Least_Auklet_352912,2
006.Least_Auklet/Least_Auklet_352912_seg3.png,6,Least Auklet,Least_Auklet_352912,3
006.Least_Auklet/Least_Auklet_353693.png,6,Least Auklet,Least_Auklet_353693,0
006.Least_Auklet/Least_Auklet_416069.png,6,Least Auklet,Least_Auklet_416069,0
007.Parakeet_Auklet/Parakeet_Auklet_101452.png,7,Parakeet Auklet,Parakeet_Auklet_101452,0
007.Parakeet_Auklet/Parakeet_Auklet_101454.png,7,Parakeet Auklet,Parakeet_Auklet_101454,0
007.Parakeet_Auklet/Parakeet_Auklet_352906.png,7,Parakeet Auklet,Parakeet_Auklet_352906,0
007.Parakeet_Auklet/Parakeet_Auklet_352913.png,7,Parakeet Auklet,Parakeet_Auklet_352913,0
007.Parakeet_Auklet/Parakeet_Auklet_352914.png,7,Parakeet Auklet,Parakeet_Auklet_352914,0
007.Parakeet_Auklet/Parakeet_Auklet_860371.png,7,Parakeet Auklet,Parakeet_Auklet_860371,0
008.Rhinoceros_Auklet/Rhinoceros_Auklet_110904.png,8,Rhinoceros Auklet,Rhinoceros_Auklet_110904,0
008.Rhinoceros_Auklet/Rhinoceros_Auklet_915711.png,8,Rhinoceros Auklet,Rhinoceros_Auklet_915711,0
009.Brewer_Blackbird/Brewer_Blackbird_1040465.png,9,Brewer Blackbird,Brewer_Blackbird_1040465,0
009.Brewer_Blackbird/Brewer_Blackbird_104520.png,9,Brewer Blackbird,Brewer_Blackbird_104520,0
009.Brewer_Blackbird/Brewer_Blackbird_104521.png,9,Brewer Blackbird,Brewer_Blackbird_104521,0
009.Brewer_Blackbird/Brewer_Blackbird_1078018.png,9,Brewer Blackbird,Brewer_Blackbird_1078018,0
009.Brewer_Blackbird/Brewer_Blackbird_139598.png,9,Brewer Blackbird,Brewer_Blackbird_139598,0
009.Brewer_Blackbird/Brewer_Blackbird_14187.png,9,Brewer Blackbird,Brewer_Blackbird_14187,0
009.Brewer_Blackbird/Brewer_Blackbird_149345.png,9,Brewer Blackbird,Brewer_Blackbird_149345,0
009.Brewer_Blackbird/Brewer_Blackbird_159781.png,9,Brewer Blackbird,Brewer_Blackbird_159781,0
009.Brewer_Blackbird/Brewer_Blackbird_159782_seg0.png,9,Brewer Blackbird,Brewer_Blackbird_159782,0
009.Brewer_Blackbird/Brewer_Blackbird_159782_seg1.png,9,Brewer Blackbird,Brewer_Blackbird_159782,1
009.Brewer_Blackbird/Brewer_Blackbird_160322.png,9,Brewer Blackbird,Brewer_Blackbird_160322,0
009.Brewer_Blackbird/Brewer_Blackbird_160351.png,9,Brewer Blackbird,Brewer_Blackbird_160351,0
009.Brewer_Blackbird/Brewer_Blackbird_167901.png,9,Brewer Blackbird,Brewer_Blackbird_167901,0
009.Brewer_Blackbird/Brewer_Blackbird_167902.png,9,Brewer Blackbird,Brewer_Blackbird_167902,0
009.Brewer_Blackbird/Brewer_Blackbird_167903.png,9,Brewer Blackbird,Brewer_Blackbird_167903,0
009.Brewer_Blackbird/Brewer_Blackbird_186652.png,9,Brewer Blackbird,Brewer_Blackbird_186652,0
009.Brewer_Blackbird/Brewer_Blackbird_186654.png,9,Brewer Blackbird,Brewer_Blackbird_186654,0
009.Brewer_Blackbird/Brewer_Blackbird_198286.png,9,Brewer Blackbird,Brewer_Blackbird_198286,0
009.Brewer_Blackbird/Brewer_Blackbird_205758.png,9,Brewer Blackbird,Brewer_Blackbird_205758,0
009.Brewer_Blackbird/Brewer_Blackbird_286863.png,9,Brewer Blackbird,Brewer_Blackbird_286863,0
009.Brewer_Blackbird/Brewer_Blackbird_30587.png,9,Brewer Blackbird,Brewer_Blackbird_30587,0
009.Brewer_Blackbird/Brewer_Blackbird_312529.png,9,Brewer Blackbird,Brewer_Blackbird_312529,0
009.Brewer_Blackbird/Brewer_Blackbird_319246.png,9,Brewer Blackbird,Brewer_Blackbird_319246,0
